CellReference,OS_ID,Prolific_ID,Age,GenderWORD,GenderNUM,Occupation,HighestEducationLevelTEXT,OtherIfApplicable,HighestEducationLevelTEXT2,HighestEducationLevelNUM,CompExpertiseText,CompExpertiseNUM,GEN_ATTITUDE_REVERSED,NR1,NR2,NR3,NR4,NR5,NR6,NR7,NR8,NR9,NR10,NR11,NR12,NR13,NR14,NR15,NR16,PR1,PR2,PR3,PR4,PR5,PR6,PR7,PR8,PR9,PR10,PR11,PR12,PR13,PR14,PR15,PR16,GENERALATTUNREVERSED,N9,N13,P13,N14,N15,P14,N16,P15,P16,P9,P10,N10,N11,P11,N12,P12,N1,P5,N5,P6,N6,P7,N7,N8,P8,P1,N2,P2,N3,P3,N4,P4,COMFORTABLENESS,Scom1,Scom2,Scom3,Scom4,Scom5,Scom6,Scom7,Scom8,Scom9,Scom10,Scom11,Scom12,Scom13,Scom14,Scom15,Scom16,Scom17,Scom18,Scom19,Scom20,Scom21,Scom22,Scom23,Scom24,Scom25,Scom26,Scom27,Scom28,Scom29,Scom30,Scom31,Scom32,Scom33,Scom34,Scom35,Scom36,Scom37,Scom38,Scom39,Scom40,Scom41,Scom42,CAPABILITY,Scap1,Scap2,Scap3,Scap4,Scap5,Scap6,Scap7,Scap8,Scap9,Scap10,Scap11,Scap12,Scap13,Scap14,Scap15,Scap16,Scap17,Scap18,Scap19,Scap20,Scap21,Scap22,Scap23,Scap24,Scap25,Scap26,Scap27,Scap28,Scap29,Scap30,Scap31,Scap32,Scap33,Scap34,Scap35,Scap36,Scap37,Scap38,Scap39,Scap40,Scap41,Scap42,TECHREADYUNREVERSED,TR1,TR2,TR3,TR4,TR5,TR6,TR7,TR8,TR9,TR10,TR11,TR12,TR13,TR14,TR15,TR16,TR17,TR18,TECHREADYREVERSED,TR1Innov,TR2Innov,TR3Innov,TR4Innov,TR5Opt,TR6Opt,TR7Opt,TR8Opt,TR9Discomf,TR10Discomf,TR11Discomf,TR12Discomf,TR13Insec,TR14Insec,TR15Insec,TR16Insec,TR17Insec,TR18Insec,END_TRI_REV,OpenComments,StartDate,CompletionDate,OVERALLS_Hereafter,PosGENATT,NegGENATT,ComfAIbigDataAutomation,ComfAIHumanJudg,CapAIforBigData,CapAIHumanJudg,TRI_INNOV,TRI_OPT,TRI_DISCOMF,TRI_INSEC
50.0,475005-474996-46947797,removed_to_protect_anonymity,41.0,Male,0.0,Account Manager,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,User of specialist applications but not an IT specialist,4.0,,1.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,,4.0,4.0,2.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,,4.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,,4.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,2.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,,,2019-05-09 09:53:59 UTC,2019-05-09 10:09:36 UTC,,3.0,2.0,3.923076923076923,2.5,4.375,2.4615384615384617,5.0,4.75,2.25,3.333333333
51.0,475005-474996-46947944,removed_to_protect_anonymity,26.0,Female,1.0,Operator,Master’s degree or equivalent,NA,Master’s degree or equivalent,5.0,"Slightly below average computer user, infrequently using the computer, using few applications",2.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,,2.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,,,2019-05-09 09:56:15 UTC,2019-05-09 10:11:16 UTC,,4.25,2.0,4.3076923076923075,4.3,3.625,3.3076923076923075,4.5,4.5,1.75,2.166666667
52.0,475005-474996-46947557,removed_to_protect_anonymity,42.0,Male,0.0,IT Technician,A-level or equivalent,NA,A-level or equivalent,3.0,Professionally qualified computer scientist or IT specialist,6.0,,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,,2.0,3.0,4.0,2.0,5.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,5.0,1.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,,5.0,1.0,5.0,2.0,1.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,5.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,1.0,2.0,2.0,4.0,1.0,5.0,5.0,2.0,5.0,,3.0,1.0,4.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,5.0,4.0,2.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,1.0,2.0,3.0,3.0,2.0,5.0,5.0,1.0,5.0,,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,,,2019-05-09 09:50:18 UTC,2019-05-09 10:11:26 UTC,,3.916666667,3.875,4.615384615384615,3.4,4.375,2.4615384615384617,4.5,4.75,5.0,4.5
53.0,475005-474996-46947942,removed_to_protect_anonymity,33.0,Female,1.0,Retail assistant,GCSE or equivalent,NA,GCSE or equivalent,2.0,"Average computer user, using the internet, standard applications etc.",3.0,,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,,3.0,5.0,3.0,2.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,,4.0,1.0,5.0,1.0,3.0,2.0,5.0,5.0,2.0,3.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,,4.0,1.0,5.0,2.0,1.0,2.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,,,2019-05-09 09:56:15 UTC,2019-05-09 10:11:36 UTC,,3.75,2.125,4.6923076923076925,2.1,4.625,1.8461538461538463,4.0,4.0,2.0,2.833333333
54.0,475005-474996-46948065,removed_to_protect_anonymity,30.0,Female,1.0,Director,Master’s degree or equivalent,NA,Master’s degree or equivalent,5.0,Professionally qualified computer scientist or IT specialist,6.0,,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,1.0,,5.0,5.0,2.0,5.0,4.0,4.0,2.0,4.0,1.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,2.0,,3.0,1.0,5.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,1.0,2.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,,4.0,1.0,5.0,4.0,1.0,5.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,1.0,2.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,4.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,2.0,4.0,5.0,5.0,3.0,5.0,2.0,1.0,,,2019-05-09 09:58:14 UTC,2019-05-09 10:12:03 UTC,,3.833333333,2.25,3.5384615384615383,2.6,3.375,2.769230769230769,5.0,4.75,2.25,3.5
55.0,475005-474996-46947862,removed_to_protect_anonymity,22.0,Female,1.0,Office Administrator,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,"Average computer user, using the internet, standard applications etc.",3.0,,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,,2.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,,3.0,2.0,5.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,2.0,5.0,5.0,3.0,3.0,,3.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,5.0,3.0,4.0,,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,3.0,4.0,2.0,3.0,,,2019-05-09 09:54:58 UTC,2019-05-09 10:12:08 UTC,,3.333333333,3.25,3.5384615384615383,3.1,3.875,2.8461538461538463,1.0,3.25,2.25,3.5
56.0,475005-474996-46948050,removed_to_protect_anonymity,21.0,female,1.0,Admin,A-level or equivalent,NA,A-level or equivalent,3.0,User of specialist applications but not an IT specialist,4.0,,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,2019-05-09 09:58:01 UTC,2019-05-09 10:12:09 UTC,,3.416666667,2.375,2.3076923076923075,2.5,2.625,2.923076923076923,3.75,3.5,2.75,3.0
57.0,475005-474996-46947823,removed_to_protect_anonymity,41.0,Female,1.0,Cleaner,GCSE or equivalent,NA,GCSE or equivalent,2.0,"Average computer user, using the internet, standard applications etc.",3.0,,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,,3.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,,3.0,2.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,,2.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,5.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,,This was an interesting survey with easy to follow text and questions,2019-05-09 09:54:23 UTC,2019-05-09 10:12:30 UTC,,2.666666667,3.625,3.076923076923077,2.1,3.125,1.9230769230769231,3.5,3.25,3.75,2.666666667
58.0,475005-474996-46947561,removed_to_protect_anonymity,33.0,Male,0.0,Administrator,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,User of specialist applications but not an IT specialist,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,3.0,2.0,5.0,2.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,2.0,5.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,5.0,,5.0,2.0,5.0,4.0,2.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,5.0,4.0,1.0,1.0,5.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,2.0,5.0,,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,5.0,4.0,3.0,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,,,2019-05-09 09:50:21 UTC,2019-05-09 10:13:19 UTC,,4.416666667,3.875,4.3076923076923075,3.0,4.375,3.3076923076923075,3.75,3.75,2.25,3.666666667
59.0,475005-474996-46948039,removed_to_protect_anonymity,39.0,male,0.0,Compliance Manager,A-level or equivalent,NA,A-level or equivalent,3.0,User of specialist applications but not an IT specialist,4.0,,4.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,4.0,,1.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,,5.0,3.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,5.0,3.0,3.0,1.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,2.0,2.0,4.0,5.0,5.0,2.0,5.0,,4.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,5.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,1.0,,,2019-05-09 09:57:54 UTC,2019-05-09 10:13:28 UTC,,4.0,2.625,4.6923076923076925,2.8,3.875,2.0,3.75,4.0,4.0,3.833333333
60.0,475005-474996-46948083,removed_to_protect_anonymity,40.0,Female,1.0,Mechanical Engineer,Master’s degree or equivalent,NA,Master’s degree or equivalent,5.0,"Average computer user, using the internet, standard applications etc.",3.0,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,,4.0,1.0,5.0,2.0,3.0,3.0,5.0,2.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,1.0,5.0,5.0,2.0,4.0,,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,3.0,5.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,5.0,5.0,2.0,3.0,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,,,2019-05-09 09:58:42 UTC,2019-05-09 10:14:09 UTC,,3.333333333,3.5,4.461538461538462,2.4,3.75,1.7692307692307692,4.75,5.0,4.0,4.0
61.0,475005-474996-46948233,removed_to_protect_anonymity,56.0,Female,1.0,Receptionist,A-level or equivalent,NA,A-level or equivalent,3.0,"Average computer user, using the internet, standard applications etc.",3.0,,3.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,,4.0,4.0,4.0,2.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,,2.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,4.0,3.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,5.0,2.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,5.0,2.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,5.0,3.0,3.0,4.0,2.0,2.0,5.0,1.0,4.0,,,2019-05-09 10:01:19 UTC,2019-05-09 10:14:27 UTC,,3.833333333,2.875,4.538461538461538,3.3,5.0,2.769230769230769,5.0,4.5,3.0,3.0
62.0,475005-474996-46947718,removed_to_protect_anonymity,31.0,Male,0.0,Engineer,GCSE or equivalent,NA,GCSE or equivalent,2.0,User of specialist applications but not an IT specialist,4.0,,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,,5.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,,3.0,2.0,4.0,2.0,5.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,5.0,1.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,5.0,4.0,5.0,2.0,3.0,1.0,5.0,2.0,1.0,5.0,3.0,3.0,2.0,,3.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,3.0,5.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,,,2019-05-09 09:52:46 UTC,2019-05-09 10:15:37 UTC,,2.916666667,3.0,3.4615384615384617,2.0,2.75,1.6153846153846154,5.0,3.25,3.0,1.833333333
